"poor_or_fair_health","poor_physical_health_days","poor_mental_health_days","hiv_prevalence","frequent_mental_distress","premature_death","mental_health_providers","GEOID"
0.108,3.93938681127461,5.48120779787213,106.1,0.157,5743.11305309153,0.00443545828931435,"08069"
0.21,4.88111688369045,5.91204669714115,207.3,0.19,12323.513605821,0.00191348322285246,"08071"
0.18,4.41785069540006,5.63317153702675,254.2,0.174,7749.3691970397,0.00193389592123769,"08073"
0.182,4.47472583756363,5.8532033473031,242.7,0.192,11935.6473583959,0.00344394284916461,"08075"
0.157,4.34882681945043,6.00526930814567,143.7,0.186,8653.08723853293,0.00356564019448947,"08077"
0.135,3.44662598051319,5.01616034945319,NA,0.176,NA,0,"08079"
0.19,4.54437592717118,5.76115219260985,109.8,0.198,10529.9564590313,0.00197193780811528,"08081"
0.177,4.4698343222395,5.91845750324117,101.5,0.194,12917.3577402824,0.00191021967526266,"08083"
0.163,4.27460446550569,5.71766072891033,68.8,0.183,8864.25794981852,0.00294199406968125,"08085"
0.177,4.67606044788514,5.84933348700547,143.2,0.174,9509.90311432661,0.00203392167677882,"08087"
0.256,5.2898930170645,6.44134868628121,136.7,0.2,13765.8744444497,0.00430246316015919,"08089"
0.122,3.47699911636823,5.10123521864643,NA,0.172,4077.42843758826,0.00238331678252234,"08091"
0.129,3.69709039490552,5.07694560627107,191.9,0.175,7197.85139171653,0.00101580135440181,"08093"
0.195,4.56669187928981,5.84303662962286,NA,0.198,9191.23011478409,0.00066489361702127,"08095"
0.099,3.21116500285515,4.64481013977127,138.4,0.148,3487.52374908904,0.00409269080009223,"08097"
0.221,4.81611553493108,5.81281453466223,103.3,0.203,11421.6386091291,0.00258419473157719,"08099"
0.185,4.49888563352148,6.02463706940837,182.7,0.18,13502.2224664647,0.00571270236172195,"08101"
0.163,4.33371746971797,5.79407299681316,0,0.189,5865.63154061755,0.00262507720815318,"08103"
0.167,4.1820497067067,5.44927084349256,165.4,0.166,14090.6220642343,0.00035063113604488,"08105"
0.116,3.57999858495761,5.13969267931209,135.8,0.155,5044.82675666417,0.00346737874138137,"08107"
0.219,4.88201773814994,6.10232596265308,207,0.19,9580.3904927779,0.00123628496368413,"08109"
0.151,4.10544874684348,5.34660241961864,NA,0.172,NA,0.00136425648021828,"08111"
0.124,3.52128829111918,5.17664329187351,84,0.158,5934.62866986845,0.00284864998761457,"08113"
0.185,4.43197720568885,5.98377610586995,NA,0.187,13182.4908429752,NA,"08115"
0.128,3.49525440192824,4.81726259117523,161.4,0.153,4161.5949396104,0.00349051420445364,"08117"
0.128,3.79109542738074,5.3773155141041,90.6,0.166,8621.01190133563,0.00208617507823157,"08119"
0.151,4.27256207703624,5.67534087840333,NA,0.175,11151.9408362301,0.00061715696358773,"08121"
0.153,4.0092897750125,5.30987814463979,101.6,0.166,6882.45720456371,0.00275853144961122,"08123"
0.185,4.46543115685312,5.64604350306274,137.6,0.184,5886.27771487104,0.00090534151493813,"08125"
NA,NA,NA,NA,NA,5172.17835575663,0.00353522934709221,"09001"
NA,NA,NA,NA,NA,7218.31420094679,0.00596083643491583,"09003"
NA,NA,NA,NA,NA,6766.9662410669,0.00303783783783784,"09005"
NA,NA,NA,NA,NA,5772.76706242696,0.00484343799124782,"09007"
NA,NA,NA,NA,NA,7774.25749900959,0.00500521014241056,"09009"
NA,NA,NA,NA,NA,7672.82867762312,0.0043414371012444,"09011"
NA,NA,NA,NA,NA,5836.83548230267,0.0028810390370809,"09013"
NA,NA,NA,NA,NA,7900.9300497712,0.00407153532958821,"09015"
0.154,4.00231640072973,5.43091025877022,364.4,0.173,NA,NA,"09110"
0.172,3.92862661113994,5.05998290674819,493.8,0.165,NA,NA,"09120"
0.122,3.71108597214249,5.30818485333014,209.2,0.164,NA,NA,"09130"
0.158,4.17129347565866,5.53453058652472,303.2,0.173,NA,NA,"09140"
0.145,4.39104186742741,5.77410859566436,150,0.186,NA,NA,"09150"
0.14,3.94163511933124,5.54765556115943,179.9,0.174,NA,NA,"09160"
0.156,4.21311831769109,5.53330568648143,485.4,0.172,NA,NA,"09170"
0.155,4.27929051335229,5.53108738471977,261.4,0.177,NA,NA,"09180"
0.128,3.44303310936343,4.74543216221126,245.5,0.148,NA,NA,"09190"
0.168,4.06506665776063,5.40967519280929,324.4,0.173,10077.932194443,0.00216672368571103,"10001"
0.161,3.5959405155186,4.93826480411262,445,0.159,8585.83360775222,0.00379564393011817,"10003"
0.155,3.71373673322741,4.89703241969844,366,0.169,9330.09246905567,0.0021735002646176,"10005"
0.128,3.14154235843774,4.88947113858817,2355.3,0.14,9241.4137427445,0.00625475710767853,"11001"
0.176,4.28259909617967,5.61581566122723,420.6,0.184,8031.65770888203,0.00663949748959669,"12001"
0.195,4.54715647394944,5.91149723301994,370.1,0.2,10954.2192911301,0.00142782517847815,"12003"
0.169,4.16347899441794,6.09487830080895,344.6,0.193,11538.0174325721,0.00271253795320593,"12005"
0.229,4.91976552179653,6.36822499083917,296.3,0.214,11048.5736912705,0.00119131044148563,"12007"
0.15,3.94303053757056,5.56582763834691,326.9,0.177,10702.6429001554,0.00180335631855835,"12009"
0.195,3.74828981267024,5.25041077499106,1244.6,0.173,7597.56047903066,0.00226516753384157,"12011"
0.223,5.3976679843298,6.14418962681403,180.7,0.2,10923.7263577472,0.00073308408474452,"12013"
0.163,4.15881472658017,6.09471343988742,196.9,0.192,9589.22655409941,0.00119070225771519,"12015"
0.163,4.37375111049726,5.77548114388071,176.5,0.188,14552.4427415863,0.00089826230524471,"12017"
0.157,4.16758983879705,5.77787057803189,224.7,0.182,9534.47980702645,0.00129069396162097,"12019"
0.174,3.70182838889842,5.05909390232629,304.4,0.174,6599.56293015037,0.00113477382247785,"12021"
0.222,4.91429320374411,6.11471825312716,689.5,0.21,12795.0953353906,0.00271364637351708,"12023"
0.269,5.34345336241247,5.94817691650024,470.2,0.201,11834.567095337,0.00209253661939084,"12027"
0.249,5.18481284771672,6.44690645222074,280.5,0.228,12583.2387327776,0.00017541807975675,"12029"
0.185,4.23151737871084,5.74764943028881,775.8,0.185,11402.4409738049,0.0023501527599294,"12031"
0.189,4.49438544732779,6.15663957488853,473.8,0.198,12585.9761984288,0.00220850522658891,"12033"
0.157,4.12118057269449,5.75559054480885,231.8,0.178,8875.50104039268,0.00076902722190983,"12035"
0.205,4.92613540376429,6.00453698718299,160.7,0.205,10085.1116778273,0.00087496022908049,"12037"
0.234,5.19272290879663,6.34726091285784,700.7,0.203,12920.2402549443,0.00150981378963261,"12039"
0.2,4.81702811420644,6.29974667428004,166.8,0.199,10657.0177562351,0.0014161220043573,"12041"
0.268,5.43320300991666,6.18529976370372,987.5,0.206,11002.1628068745,NA,"12043"
0.187,4.598501507593,6.10971772056645,206.7,0.19,10295.7921613719,0.00125322007937061,"12045"
0.264,5.5130484947676,6.43271104050025,1243.4,0.215,14094.0722073154,7.14643035803616e-05,"12047"
0.283,5.22930479272112,5.91306411916931,288.9,0.211,11769.1554661302,0.00027531956735496,"12049"
0.282,5.46883294709407,6.12449543543882,427.9,0.203,10573.4461777047,0.00037208840820579,"12051"
0.191,4.60307409028128,5.98480894012653,263.4,0.191,11322.3061865718,0.00092205863296085,"12053"
0.21,4.85577299049192,6.26380757864219,298.4,0.195,12965.8952594812,0.00083255885997521,"12055"
0.172,4.22187165440783,5.55086477137585,597.1,0.172,8048.61327455745,0.00210324219960303,"12057"
0.216,5.36690729123324,6.70886248202345,136.4,0.215,13510.8016458765,0.00065709664375252,"12059"
0.171,3.75557689418067,5.31422729493781,283.6,0.182,9380.14543498642,0.00157030954039423,"12061"
0.239,5.02090364694254,6.46168684914002,891.6,0.209,13578.880873005,0.00144672285822116,"12063"
0.195,4.33920361648047,5.73578902115878,723.4,0.192,10233.2192182153,0.00068704912401236,"12065"
0.258,5.24909767367691,6.39467213726828,206.3,0.209,11326.2403430072,0.00023860653781913,"12067"
0.18,3.95896522075955,5.56568086338778,309.7,0.187,9159.16164737718,0.0010762902850906,"12069"
0.157,3.87745590890878,5.43398641398406,330.5,0.175,8494.32102739358,0.00132872067169558,"12071"
0.17,4.21324678679002,5.8429796313716,512.8,0.187,8452.11830152675,0.00270134589180273,"12073"
0.2,5.05125507694242,6.06652663129385,242.3,0.199,10861.5101828009,0.00045291906336337,"12075"
0.236,5.18678911009273,6.37329785523402,194.3,0.205,10119.3024006205,0.00443037974683544,"12077"
0.278,5.30091771917512,6.11072834278616,624.6,0.225,11824.1203967798,0.00071084864391951,"12079"
0.176,3.98407265908719,5.67906733056226,319.7,0.189,8820.00844798401,0.00122606329491184,"12081"
0.204,4.50598238798023,6.01441790630994,336.9,0.196,12581.0136072036,0.00108054882551857,"12083"
0.154,3.93231337389923,5.509211585867,274.2,0.179,7339.94886542449,0.00226957272011104,"12085"
0.224,4.08868228761312,5.04320620363539,1216.2,0.171,6314.23844483764,0.00200655180662894,"12086"
0.157,3.89833376501403,5.38663650778539,729.2,0.169,7731.1904146388,0.00234878909577705,"12087"
0.135,3.93035143379792,5.27401319072319,177,0.168,9846.7231453789,0.0012846510739046,"12089"
0.156,4.08758477757998,5.45841052579851,270.1,0.18,9412.06887370418,0.00192727016951537,"12091"
0.259,5.02435558400102,6.18831537564118,321.9,0.217,12549.3378588075,0.00067054090299508,"12093"
0.176,4.20788597794849,5.65815392401034,777.2,0.173,7030.27301051291,0.00271657766038351,"12095"
0.207,4.13233795343549,5.24397578898342,467.2,0.173,7380.18493385998,0.00172831914144445,"12097"
0.179,3.77642516095813,5.14219126123275,635.6,0.171,7623.76147188052,0.00256277257412781,"12099"
0.156,4.31048126437604,5.9275405391599,270,0.184,9901.290566236,0.00098276396372334,"12101"
0.177,3.92765960521798,5.74134144042968,576.2,0.194,9370.26116792271,0.00249839277034126,"12103"
0.217,4.65750734444195,6.06030527490275,442.5,0.196,9798.11633054227,0.0011426372226351,"12105"
0.246,5.47509141909247,6.42600780889425,406.6,0.22,15842.6185166377,0.00071460352987177,"12107"
0.113,3.3514419906485,5.11225091288204,159.9,0.155,5815.42666074666,0.00129587712759774,"12109"
0.19,4.31785901302915,5.59894636225613,592.6,0.188,8816.12738047447,0.00174050218435935,"12111"
0.16,4.01929609084639,5.44074416933226,187.5,0.177,8239.48063101688,0.00095361807853689,"12113"
0.136,3.32608497692408,5.36105209132185,262.8,0.172,8415.76929169665,0.00200421870141839,"12115"
0.146,3.74079724376459,5.24312541452574,331.1,0.168,7002.02720111845,0.0019230237421106,"12117"
0.149,3.69161364704573,5.06924900274927,219.5,0.168,10414.5354000582,0.00051607956472375,"12119"
0.205,4.85942631219914,5.96637904321519,478.4,0.203,11924.4131790815,0.00083174103630437,"12121"
0.217,5.15542296259363,6.31479574898871,611.5,0.202,12288.9048145146,0.00032088012835205,"12123"
0.226,4.92171737120392,6.2104595645378,1747.1,0.2,17100.5073623789,0.00055096418732782,"12125"
0.164,4.23727228126816,6.03757387123919,387.5,0.186,11239.6605388229,0.0015821775582376,"12127"
0.166,4.01584553593167,5.78025875258975,411.4,0.195,8820.19883380703,0.00069184202940328,"12129"
0.16,4.05961301072108,5.43356976474434,153,0.188,9109.66659116514,0.00081179982265296,"12131"
0.229,4.96641513986897,6.14298100249274,764.3,0.215,10978.1035195285,0.00023588614562038,"12133"
0.222,5.41034248008771,6.13259976631284,326.9,0.194,14664.3526548102,0.00086542622241453,"13001"
0.283,6.00475234855309,6.13770085430366,341.3,0.201,15714.2128116358,NA,"13003"
0.239,5.17771069726547,6.23561425739827,543.3,0.212,16179.2123245696,9.02608538676776e-05,"13005"
0.237,5.21328583071224,5.9469242876247,207.1,0.184,17336.6618258325,0.00035473572188719,"13007"
0.219,4.64585740670621,5.65912235378072,442.9,0.19,12279.3898218676,0.0020100043397821,"13009"
0.227,4.7494839689351,5.74783785343123,164.1,0.21,10880.1788877369,NA,"13011"
0.177,4.22603603745082,5.59955278540889,216.5,0.179,9299.22718919554,0.00032310923400032,"13013"
0.185,4.45295447257723,5.41109259730626,255.8,0.181,10527.0263102993,0.00131717835136184,"13015"
0.281,5.51663557736155,6.11278941414561,324.1,0.214,15004.8433937723,0.00034969110618953,"13017"
0.227,5.21387836818363,5.90198938610086,372.1,0.199,14035.2555458993,0.0001653165812531,"13019"
0.232,4.89536936378778,5.94717883731476,1064.6,0.191,14811.6835580709,0.0020987229047856,"13021"
0.196,4.77732897282467,5.82768058968289,474.1,0.188,12845.8636363,0.00015864202427223,"13023"
0.224,5.35932665787689,6.2445995556066,137.3,0.202,14471.809365388,0.00011049113308657,"13025"
0.267,5.42855967209158,6.18803320603397,469.4,0.205,10487.5896207163,0.00030731407498463,"13027"
0.152,3.76573924237324,5.1942626659135,153.2,0.169,9532.13041532759,0.00100132089138864,"13029"
0.19,4.64845468801777,5.40346344587836,380.6,0.181,9168.44853310933,0.00109167657262075,"13031"
0.23,4.87045203631923,5.86032827716619,484.7,0.197,12349.0006901068,0.0004524886877828,"13033"
0.211,4.71995136391335,5.72382156871857,898.5,0.187,12208.3735436311,0.00073697684341181,"13035"
0.306,5.31683892939119,5.7343526665286,1186.1,0.2,11947.5607913524,0.00018152114721365,"13037"
0.201,4.48908795147865,5.47254575282492,208.1,0.19,8626.13163250964,0.0013653348663409,"13039"
0.267,5.38207642977279,6.13001419086758,265.6,0.208,18173.1693108142,0.00090604330887016,"13043"
0.176,4.68606732154257,5.69554208033102,288.4,0.173,11392.4411114639,0.00176275744457563,"13045"
0.158,4.20414868818903,5.56774311200794,83.6,0.183,9551.41093777817,0.0013304677105721,"13047"
0.246,5.12091975981179,5.74918155038945,554.2,0.191,11364.7701385361,0.00023499921666927,"13049"
0.17,3.75886210438602,4.98207387298304,732.8,0.166,10235.3467208559,0.00191678843447654,"13051"
0.228,4.86876804960893,5.56955750681634,180.3,0.186,9997.21099313523,0.0001105216622458,"13053"
0.243,5.42877031067479,6.38025625490948,298.4,0.206,14488.3839259288,0.00040109096743141,"13055"
0.155,3.88148189729279,4.99651482160195,193.3,0.16,5752.96722855421,0.00103781657957504,"13057"
0.208,4.72254896500269,6.05566383992585,404.7,0.176,8072.66211193119,0.00315435355175548,"13059"
0.228,5.14093276117637,5.98157182291616,489.4,0.185,16381.2274347417,NA,"13061"
0.251,4.83319992556755,5.94561845479486,1090.4,0.187,11266.3929959574,0.00073712554695388,"13063"
0.282,5.92348138334614,6.44941321529108,419.5,0.22,14490.5746281263,0.00014869888475836,"13065"
0.129,3.54116586939355,4.97501659608347,577.9,0.141,6457.56738136374,0.00220004642658731,"13067"
0.244,5.23716065153013,5.81006986426676,367.3,0.195,12805.2120070877,0.00032268473701193,"13069"
0.265,5.15928466224519,5.86647105248576,543.6,0.205,13173.1335139525,0.00085130533484676,"13071"
0.174,3.79432997254359,5.06173594728861,218.9,0.174,7069.70688616649,0.00116512882190442,"13073"
0.245,5.33591856136153,5.90092367501098,498.1,0.203,13070.5345213188,0.00040638606676342,"13075"
0.158,4.000002210519,5.37550131910939,248.5,0.168,8323.97599442263,0.00090693270025874,"13077"
0.204,4.76642381528709,5.69395782607589,247.8,0.19,13687.8728458113,NA,"13079"
0.233,5.32686371153219,6.12786680152919,795.9,0.197,16330.9266520477,0.00060365209517581,"13081"
0.165,4.43901439888723,5.76933352101154,100.3,0.178,11895.4849376598,0.00036751194413818,"13083"
0.146,4.02957759537892,5.09308430352108,157.9,0.155,8319.43214963085,0.0010527423939362,"13085"
0.238,5.27141173890503,6.10344399429489,645.9,0.191,14703.4019500914,0.00061987740202493,"13087"
0.177,3.81104075991962,5.25325678328452,1434.6,0.16,8477.12808735543,0.00356069144457437,"13089"
0.21,4.92347378996916,5.7847004401851,662.2,0.185,13998.5734440702,0.00040487878941242,"13091"
0.238,4.90864001826965,5.80210121386071,763.2,0.185,13389.0959497379,NA,"13093"
0.256,4.8774452752926,5.91753760849654,1149.3,0.197,15701.864167096,0.00154401018339541,"13095"
0.195,4.06422552640845,5.35565305818052,605.6,0.172,8875.59327271572,0.00137846845981867,"13097"
0.252,5.15877244778096,5.9333844292538,329.8,0.199,16355.9221731489,0.000659195781147,"13099"
0.215,4.7324230308908,5.57115944897588,198.9,0.186,7910.90871306187,NA,"13101"
0.161,4.16053298031717,5.41880916025803,164.9,0.174,9467.08640819018,0.00047946539608336,"13103"
0.229,4.8361687650322,5.83940464932236,214.6,0.202,14106.4679888448,0.00035752592062924,"13105"
0.257,5.11978267702047,6.24634049509468,374.2,0.206,13932.7506014426,0.00096848036626166,"13107"
0.271,5.24795977849438,6.19356885464576,549.6,0.21,14702.5913579817,9.37031484257871e-05,"13109"
0.201,4.66059145287325,5.89012157102977,208,0.204,12245.4674644688,0.00089088585040864,"13111"
0.13,3.35941548601819,4.88728414458628,246.1,0.154,6478.30188546685,0.00226416972149883,"13113"
0.226,4.55178116436908,5.850890565312,298.5,0.195,11716.398668388,0.00154903767300118,"13115"
0.119,3.28309337205767,4.3156511213065,90.2,0.135,4424.69305672116,0.00074940623967164,"13117"
0.218,4.99274386764356,5.9824605739168,283.8,0.204,12333.0865326855,0.00075677948286735,"13119"
0.14,3.62294712200549,4.77722500625506,1781.6,0.143,8074.7444162736,0.00295963519422078,"13121"
0.172,4.28240804141859,5.39192464858396,194.4,0.178,10784.1953669196,0.0008118403796915,"13123"
0.198,4.79276579342368,5.89174625747141,237.7,0.192,11755.9487206915,NA,"13125"
0.169,4.36856619645586,5.7979146687603,484.5,0.173,11817.3842936561,0.00145151583096331,"13127"
0.241,4.97702682787236,5.76548647292551,156.9,0.199,11132.0885784762,0.00073836220959184,"13129"
0.235,4.95046358105786,6.02472944218303,290.9,0.2,11368.0597680821,0.00034724901612778,"13131"
0.182,4.24939187001035,5.28237631604155,214.6,0.174,11079.3662884735,0.00046068796068796,"13133"
0.173,3.88257148177551,4.9131096375621,438.2,0.157,6208.94556721643,0.00134467407464237,"13135"
0.216,4.66150896392554,5.70585301633532,117,0.192,9824.01844951429,0.00053448497028263,"13137"
0.213,4.25201186063317,5.53281425083517,206.2,0.183,8170.17525941649,0.00099339824178155,"13139"
0.284,5.28211154142112,5.74148327080407,646.2,0.196,15831.5770320289,0.00034762456546929,"13141"
0.182,4.4899000897931,5.96655864357331,134.7,0.191,12726.558115748,0.00062148371058484,"13143"
0.161,3.77299777471075,5.21630432434583,164.5,0.171,7326.0558202384,0.00033683265031157,"13145"
0.186,4.71952635853357,5.61441788570799,163.8,0.181,11167.4284681067,0.00026506115339467,"13147"
0.212,4.79293796959356,5.78748086411767,182.3,0.198,14527.6678961857,0.00034587116299178,"13149"
0.171,3.85196409468703,5.22145634399583,562.3,0.165,9126.00014961392,0.00168002120415112,"13151"
0.171,4.23053130321789,5.42041610208265,331.8,0.17,9564.65487625184,0.00171433024234396,"13153"
0.226,5.17596829944079,5.98860651947083,996.7,0.199,12087.4941706226,0.00020794343938448,"13155"
0.188,4.41259589066916,5.56619628499906,167.1,0.181,9048.82806525673,0.00053558528261465,"13157"
0.208,4.56426406511243,5.7286423230159,155.7,0.192,11123.1392945834,0.00039272156041366,"13159"
0.265,5.39003208425472,6.00151797481984,252.3,0.215,13865.4174634926,6.72404518558365e-05,"13161"
0.291,5.21813184672414,5.87874368997323,404.4,0.212,15667.1475887481,6.44163875289874e-05,"13163"
0.291,5.78430769791772,6.10100197163202,440.8,0.209,12472.5351996189,0.00011575413821044,"13165"
0.276,5.41037744940311,5.8222323416396,717.5,0.197,13596.9841049218,0.00010917030567685,"13167"
